,molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
2461,CHEMBL2396965,O=S(=O)(c1cccc(C(F)(F)F)c1)N1[C@@H]2c3cc(F)c(F)cc3[C@H]1Cc1n[nH]cc12,127.0,active,446.4540000000002,4.092000000000003,1.0,4.0,6.896196279044043
2462,CHEMBL2396964,O=S(=O)(c1cccc(C(F)(F)F)n1)N1[C@H]2c3c[nH]nc3C[C@@H]1c1c(F)ccc(F)c12,12.0,active,441.3810000000001,4.097800000000003,1.0,3.0,7.920818753952375
2463,CHEMBL2396963,O=S(=O)(c1cccc(C(F)(F)F)n1)N1[C@H]2c3c[nH]nc3C[C@@H]1c1c(F)cccc12,49.0,active,442.3690000000001,3.4928000000000017,1.0,4.0,7.309803919971486
2464,CHEMBL2396962,O=S(=O)(c1cccc(C(F)(F)F)c1)N1[C@H]2c3c[nH]nc3C[C@@H]1c1c(Cl)cccc12,6998.0,intermediate,424.3790000000001,3.3537000000000017,1.0,4.0,5.155026061853112
2465,CHEMBL2396961,O=S(=O)(c1cccc(C(F)(F)F)c1)N1[C@@H]2c3ccc(Cl)cc3[C@H]1Cc1n[nH]cc12,165.0,active,439.84600000000006,4.473000000000003,1.0,3.0,6.782516055786093
2466,CHEMBL2396960,O=S(=O)(c1cccc(C(F)(F)F)c1)N1[C@@H]2c3cc(Cl)ccc3[C@H]1Cc1n[nH]cc12,45.0,active,439.8460000000001,4.4730000000000025,1.0,3.0,7.346787486224656
2467,CHEMBL2396959,O=S(=O)(c1cccc(C(F)(F)F)c1)N1[C@H]2c3c[nH]nc3C[C@@H]1c1cccc(Cl)c12,14.0,active,439.8460000000001,4.4730000000000025,1.0,3.0,7.853871964321762
2468,CHEMBL2396958,O=S(=O)(c1cccc(C(F)(F)F)c1)N1[C@@H]2c3ccccc3[C@H]1Cc1n[nH]cc12,117.0,active,439.84600000000006,4.4730000000000025,1.0,3.0,6.931814138253839
2469,CHEMBL2396953,O=S(=O)(c1ccc(C(F)(F)F)nc1)N1[C@H]2c3c[nH]nc3C[C@@H]1c1cccc(F)c12,18.0,active,405.40100000000007,3.819600000000002,1.0,3.0,7.7447274948966935
2470,CHEMBL2396952,O=S(=O)(c1ccc(C(F)(F)F)cc1)N1[C@H]2c3c[nH]nc3C[C@@H]1c1cccc(F)c12,30305.0,inactive,424.3790000000001,3.3537000000000017,1.0,4.0,4.518485711653971
2471,CHEMBL2396952,O=S(=O)(c1ccc(C(F)(F)F)cc1)N1[C@H]2c3c[nH]nc3C[C@@H]1c1cccc(F)c12,36.0,active,423.3910000000001,3.958700000000002,1.0,3.0,7.443697499232712
2472,CHEMBL2396951,O=S(=O)(c1ccc(Cl)cc1)N1Cc2c[nH]nc2C[C@@H]1c1cccc(F)c1,662.0,active,423.3910000000001,3.958700000000002,1.0,3.0,6.1791420105603
2473,CHEMBL2396778,O=S(=O)(c1ccc(C(F)(F)F)cc1)N1c2cc(F)c(F)cc2-c2n[nH]cc2[C@H]1C1CC1,0.34,active,447.48200000000014,4.662800000000003,1.0,3.0,9.468521082957745
2474,CHEMBL463981,O=S(=O)(N[C@H](CO)C(C(F)(F)F)C(F)(F)F)c1ccc(Cl)s1,1.6,active,391.85500000000013,3.690500000000003,1.0,3.0,8.795880017344075
2475,CHEMBL1090771,NC(=O)[C@@H](CCC(F)(F)F)N(Cc1ccc(-c2ncon2)cc1F)S(=O)(=O)c1ccc(Cl)cc1,0.13,active,520.8920000000002,3.916400000000003,1.0,6.0,9.886056647693163
2476,CHEMBL2396972,O=S(=O)(c1ccc(C(F)(F)F)nc1)N1[C@H]2c3c[nH]nc3C[C@@H]1c1cc(F)cnc12,9.4,active,391.74199999999996,2.7815000000000003,2.0,4.0,8.0268721464003
2477,CHEMBL2396971,Cn1ncc2c1[C@H]1Cc3n[nH]cc3[C@@H]2N1S(=O)(=O)c1ccc(C(F)(F)F)nc1,47.0,active,361.4420000000001,0.3800000000000008,3.0,4.0,7.327902142064283
2478,CHEMBL2396970,O=S(=O)(c1ccc(C(F)(F)F)nc1)N1[C@H]2c3c[nH]nc3C[C@@H]1c1scnc12,133.0,active,438.4060000000001,4.289600000000002,1.0,4.0,6.876148359032914
2479,CHEMBL2396967,O=S(=O)(c1cccc(C(F)(F)F)n1)N1[C@H]2c3c[nH]nc3C[C@@H]1c1cccc(-c3ccc(F)cc3)c12,60.9,active,437.4180000000001,4.894600000000003,1.0,3.0,7.215382707367125
2480,CHEMBL2396966,O=S(=O)(c1cccc(C(F)(F)F)n1)N1[C@H]2c3c[nH]nc3C[C@@H]1c1cccc(C3CC3)c12,4.6,active,419.4280000000001,4.755500000000003,1.0,3.0,8.337242168318426
2481,CHEMBL2396965,O=S(=O)(c1cccc(C(F)(F)F)c1)N1[C@@H]2c3cc(F)c(F)cc3[C@H]1Cc1n[nH]cc12,1.1,active,457.4240000000001,5.279700000000004,1.0,3.0,8.958607314841775
2482,CHEMBL2396964,O=S(=O)(c1cccc(C(F)(F)F)n1)N1[C@H]2c3c[nH]nc3C[C@@H]1c1c(F)ccc(F)c12,0.3,active,455.40800000000013,5.033700000000002,1.0,3.0,9.522878745280337
2483,CHEMBL2396963,O=S(=O)(c1cccc(C(F)(F)F)n1)N1[C@H]2c3c[nH]nc3C[C@@H]1c1c(F)cccc12,1.0,active,405.4010000000001,4.154000000000002,1.0,3.0,9.0
2484,CHEMBL2396962,O=S(=O)(c1cccc(C(F)(F)F)c1)N1[C@H]2c3c[nH]nc3C[C@@H]1c1c(Cl)cccc12,122.0,active,429.37000000000006,4.643600000000003,1.0,3.0,6.913640169325252
2485,CHEMBL2396961,O=S(=O)(c1cccc(C(F)(F)F)c1)N1[C@@H]2c3ccc(Cl)cc3[C@H]1Cc1n[nH]cc12,1.86,active,361.37300000000005,3.6248000000000022,1.0,3.0,8.730487055782083
2486,CHEMBL2396960,O=S(=O)(c1cccc(C(F)(F)F)c1)N1[C@@H]2c3cc(Cl)ccc3[C@H]1Cc1n[nH]cc12,0.57,active,377.8280000000001,4.139100000000003,1.0,3.0,9.244125144327509
2487,CHEMBL2396959,O=S(=O)(c1cccc(C(F)(F)F)c1)N1[C@H]2c3c[nH]nc3C[C@@H]1c1cccc(Cl)c12,0.22,active,363.8010000000001,3.578100000000002,1.0,3.0,9.657577319177793
2488,CHEMBL2396958,O=S(=O)(c1cccc(C(F)(F)F)c1)N1[C@@H]2c3ccccc3[C@H]1Cc1n[nH]cc12,1.9,active,363.8010000000001,3.578100000000002,1.0,3.0,8.721246399047171
2489,CHEMBL2396953,O=S(=O)(c1ccc(C(F)(F)F)nc1)N1[C@H]2c3c[nH]nc3C[C@@H]1c1cccc(F)c12,0.4,active,337.83200000000005,2.9037000000000006,1.0,3.0,9.397940008672037
2490,CHEMBL2396952,O=S(=O)(c1ccc(C(F)(F)F)cc1)N1[C@H]2c3c[nH]nc3C[C@@H]1c1cccc(F)c12,674.0,active,353.875,3.5398000000000023,1.0,3.0,6.17134010346468
2491,CHEMBL2396952,O=S(=O)(c1ccc(C(F)(F)F)cc1)N1[C@H]2c3c[nH]nc3C[C@@H]1c1cccc(F)c12,0.4,active,345.8110000000001,3.439000000000002,1.0,3.0,9.397940008672037
2492,CHEMBL1837042,O=S(=O)(c1ccc(C(F)(F)F)cc1)N1C2Cc3[nH]ncc3C1CC(c1ccccc1)C2,14.0,active,520.8920000000002,3.916400000000003,1.0,6.0,7.853871964321762
2493,CHEMBL2396951,O=S(=O)(c1ccc(Cl)cc1)N1Cc2c[nH]nc2C[C@@H]1c1cccc(F)c1,8.3,active,391.74199999999996,2.7815000000000003,2.0,4.0,8.080921907623926
2494,CHEMBL1090771,NC(=O)[C@@H](CCC(F)(F)F)N(Cc1ccc(-c2ncon2)cc1F)S(=O)(=O)c1ccc(Cl)cc1,1.5,active,361.4420000000001,0.3800000000000008,3.0,4.0,8.823908740944319
2495,CHEMBL463981,O=S(=O)(N[C@H](CO)C(C(F)(F)F)C(F)(F)F)c1ccc(Cl)s1,11.0,active,438.4060000000001,4.289600000000002,1.0,4.0,7.958607314841775
2496,CHEMBL520733,CC(C)[C@H](O)C(=O)N[C@@H](C)C(=O)N[C@@H]1C(=O)N(C)CCc2ccccc21,3.2,active,437.4180000000001,4.894600000000003,1.0,3.0,8.494850021680094
2497,CHEMBL2396772,O=S(=O)(c1ccc(C(F)(F)F)nc1)N1c2ccc(F)cc2-c2n[nH]cc2[C@H]1C1CC1,1.7,active,419.4280000000001,4.755500000000003,1.0,3.0,8.769551078621726
2498,CHEMBL2396771,O=S(=O)(c1ccc(C(F)(F)F)cc1)N1c2ccc(F)cc2-c2n[nH]cc2[C@H]1C1CC1,1.7,active,457.4240000000001,5.279700000000004,1.0,3.0,8.769551078621726
2499,CHEMBL2396770,O=S(=O)(c1ccc(C(F)(F)F)cc1)N1c2ccccc2-c2n[nH]cc2[C@H]1C1CC1,2.7,active,455.40800000000013,5.033700000000002,1.0,3.0,8.568636235841012
2500,CHEMBL2396779,CC(C)[C@@H]1c2c[nH]nc2-c2cc(F)c(F)cc2N1S(=O)(=O)c1ccc(C(F)(F)F)cc1,17.0,active,405.4010000000001,4.154000000000002,1.0,3.0,7.769551078621726
2501,CHEMBL2396778,O=S(=O)(c1ccc(C(F)(F)F)cc1)N1c2cc(F)c(F)cc2-c2n[nH]cc2[C@H]1C1CC1,6.6,active,429.37000000000006,4.643600000000003,1.0,3.0,8.18045606445813
2502,CHEMBL2396777,O=S(=O)(c1ccc(F)cc1)N1c2cc(F)c(F)cc2-c2n[nH]cc2[C@H]1C1CC1,9.6,active,361.37300000000005,3.6248000000000022,1.0,3.0,8.017728766960431
2503,CHEMBL2396776,C[C@@H]1c2c[nH]nc2-c2cc(F)c(F)cc2N1S(=O)(=O)c1ccc(C(F)(F)F)cc1,42.0,active,377.8280000000001,4.139100000000003,1.0,3.0,7.376750709602099
2504,CHEMBL2396775,C[C@@H]1c2c[nH]nc2-c2cc(F)ccc2N1S(=O)(=O)c1ccc(F)cc1,43.0,active,363.8010000000001,3.578100000000002,1.0,3.0,7.366531544420414
2505,CHEMBL571818,C[C@@H]1c2c[nH]nc2-c2cc(F)ccc2N1S(=O)(=O)c1ccc(Cl)cc1,14.0,active,363.8010000000001,3.578100000000002,1.0,3.0,7.853871964321762
2506,CHEMBL2396774,O=S(=O)(c1ccc(Cl)cc1)N1Cc2c[nH]nc2-c2ccc(F)cc21,220.0,active,337.83200000000005,2.9037000000000006,1.0,3.0,6.657577319177793
2507,CHEMBL2396773,O=S(=O)(c1ccc(Cl)cc1)N1Cc2c[nH]nc2-c2cc(F)ccc21,160.0,active,353.875,3.5398000000000023,1.0,3.0,6.795880017344075
2508,CHEMBL1093101,O=S(=O)(c1ccc(Cl)cc1)N1[C@H]2CCC[C@@H]1c1cn[nH]c1C2,29.0,active,345.8110000000001,3.439000000000002,1.0,3.0,7.5376020021010435
2509,CHEMBL1089001,CC[C@H]1Cc2n[nH]cc2[C@@H](CC)N1S(=O)(=O)c1ccc(Cl)cc1,4.7,active,353.3970000000001,3.819420000000002,1.0,4.0,8.327902142064282
2510,CHEMBL570016,O=S(=O)(c1ccc(Cl)cc1)N1Cc2c[nH]nc2-c2ccccc21,250.0,active,397.4780000000001,4.7863200000000035,1.0,4.0,6.6020599913279625
2511,CHEMBL1090771,NC(=O)[C@@H](CCC(F)(F)F)N(Cc1ccc(-c2ncon2)cc1F)S(=O)(=O)c1ccc(Cl)cc1,0.13,active,428.4710000000001,5.020720000000004,1.0,7.0,9.886056647693163
2512,CHEMBL463981,O=S(=O)(N[C@H](CO)C(C(F)(F)F)C(F)(F)F)c1ccc(Cl)s1,1.6,active,454.4560000000001,4.787320000000005,0.0,7.0,8.795880017344075
2513,CHEMBL520733,CC(C)[C@H](O)C(=O)N[C@@H](C)C(=O)N[C@@H]1C(=O)N(C)CCc2ccccc21,7.9,active,455.4400000000001,4.586220000000004,0.0,7.0,8.102372908709558
2514,CHEMBL2396772,O=S(=O)(c1ccc(C(F)(F)F)nc1)N1c2ccc(F)cc2-c2n[nH]cc2[C@H]1C1CC1,0.1,active,453.4680000000001,5.392320000000005,0.0,6.0,10.0
2515,CHEMBL2396771,O=S(=O)(c1ccc(C(F)(F)F)cc1)N1c2ccc(F)cc2-c2n[nH]cc2[C@H]1C1CC1,0.14,active,417.4880000000001,4.821040000000004,0.0,6.0,9.853871964321762
2516,CHEMBL2396770,O=S(=O)(c1ccc(C(F)(F)F)cc1)N1c2ccccc2-c2n[nH]cc2[C@H]1C1CC1,0.18,active,417.4880000000001,4.821040000000004,0.0,6.0,9.744727494896694
2517,CHEMBL2396779,CC(C)[C@@H]1c2c[nH]nc2-c2cc(F)c(F)cc2N1S(=O)(=O)c1ccc(C(F)(F)F)cc1,1.4,active,417.4880000000001,4.821040000000004,0.0,6.0,8.853871964321762
2518,CHEMBL2396778,O=S(=O)(c1ccc(C(F)(F)F)cc1)N1c2cc(F)c(F)cc2-c2n[nH]cc2[C@H]1C1CC1,0.34,active,403.46100000000007,4.512620000000004,0.0,6.0,9.468521082957745
2519,CHEMBL2396777,O=S(=O)(c1ccc(F)cc1)N1c2cc(F)c(F)cc2-c2n[nH]cc2[C@H]1C1CC1,0.33,active,377.4230000000001,3.7147200000000016,0.0,6.0,9.481486060122112
2520,CHEMBL2396776,C[C@@H]1c2c[nH]nc2-c2cc(F)c(F)cc2N1S(=O)(=O)c1ccc(C(F)(F)F)cc1,2.1,active,363.3960000000001,3.884540000000002,0.0,6.0,8.67778070526608
2521,CHEMBL2396775,C[C@@H]1c2c[nH]nc2-c2cc(F)ccc2N1S(=O)(=O)c1ccc(F)cc1,1.3,active,363.39600000000013,3.7909200000000016,0.0,6.0,8.886056647693163
2522,CHEMBL571818,C[C@@H]1c2c[nH]nc2-c2cc(F)ccc2N1S(=O)(=O)c1ccc(Cl)cc1,0.62,active,363.39600000000013,3.7909200000000016,0.0,6.0,9.207608310501746
2523,CHEMBL2396774,O=S(=O)(c1ccc(Cl)cc1)N1Cc2c[nH]nc2-c2ccc(F)cc21,38.0,active,349.36900000000014,3.780520000000001,1.0,5.0,7.42021640338319
2524,CHEMBL2396773,O=S(=O)(c1ccc(Cl)cc1)N1Cc2c[nH]nc2-c2cc(F)ccc21,22.0,active,450.4890000000001,5.289720000000005,1.0,6.0,7.657577319177793
2525,CHEMBL1093101,O=S(=O)(c1ccc(Cl)cc1)N1[C@H]2CCC[C@@H]1c1cn[nH]c1C2,2.1,active,437.4460000000001,4.694720000000005,1.0,6.0,8.67778070526608
2526,CHEMBL1089001,CC[C@H]1Cc2n[nH]cc2[C@@H](CC)N1S(=O)(=O)c1ccc(Cl)cc1,0.37,active,418.4720000000001,5.472920000000005,1.0,6.0,9.431798275933005
2527,CHEMBL570016,O=S(=O)(c1ccc(Cl)cc1)N1Cc2c[nH]nc2-c2ccccc21,327.0,active,479.4830000000001,3.003800000000001,3.0,4.0,6.485452247339714
2528,CHEMBL2018334,COc1cc(C(=O)N[C@@H](C)c2ccc(F)cc2)ccc1-n1cnc(C)c1,2600.0,intermediate,452.398,6.836820000000004,1.0,2.0,5.585026652029182
2529,CHEMBL2415087,COc1cc(C(=O)NCc2cccc(-c3ccccc3)c2)ccc1-n1cnc(C)c1,158.0,active,452.398,6.836820000000004,1.0,2.0,6.801342913045577
2530,CHEMBL2151164,COc1nc(Nc2cccc3c2nc(-c2ccc(F)cc2)n3C)ccc1-n1cnc(C)c1,16.0,active,412.2980000000001,4.296920000000003,1.0,5.0,7.795880017344075
2531,CHEMBL2415099,COc1nc(-c2nc3n(n2)CCC[C@H]3c2ccccc2C(F)(F)F)ccc1-n1cnc(C)c1,28.0,active,417.58200000000005,6.202440000000005,1.0,6.0,7.552841968657781
2532,CHEMBL2415098,COc1cc(-c2nc3n(n2)CCO[C@H]3c2ccccc2C(F)(F)F)ccc1-n1cnc(C)c1,71.0,active,479.58400000000023,5.092820000000004,1.0,6.0,7.1487416512809245
2533,CHEMBL2415097,COc1cc(-c2nc3n(n2)CCC[C@H]3c2ccccc2C(F)(F)F)ccc1-n1cnc(C)c1,24.0,active,450.58600000000007,6.681520000000006,2.0,4.0,7.619788758288394
2534,CHEMBL2415096,COc1cc(-c2nc3n(n2)CCC[C@@H]3c2ccc(F)cc2C)ccc1-n1cnc(C)c1,447.0,active,422.53200000000015,5.902920000000005,2.0,4.0,6.349692476868063
2535,CHEMBL2415095,COc1cc(-c2nc3n(n2)CCC[C@H]3c2ccc(F)cc2C)ccc1-n1cnc(C)c1,40.0,active,436.5590000000001,5.9272200000000055,1.0,4.0,7.3979400086720375
2536,CHEMBL2415094,COc1cc(-c2nc3n(n2)CCCC3c2ccc(F)cc2C)ccc1-n1cnc(C)c1,93.0,active,478.59600000000023,5.697820000000005,1.0,5.0,7.031517051446065
2537,CHEMBL2415093,COc1cc(-c2nc3n(n2)CCCC3c2ccc(F)cc2)ccc1-n1cnc(C)c1,220.0,active,393.49,5.861220000000005,1.0,3.0,6.657577319177793
2538,CHEMBL2415092,COc1cc(-c2nc(Cc3ccc(F)cc3)n(C)n2)ccc1-n1cnc(C)c1,850.0,active,393.49,5.861220000000005,1.0,3.0,6.070581074285707
2539,CHEMBL2415091,COc1cc(-c2nc(C)n(-c3ccc(F)cc3)n2)ccc1-n1cnc(C)c1,770.0,active,393.49,5.861220000000005,1.0,3.0,6.113509274827518
2540,CHEMBL2415090,COc1cc(-c2nc(-c3ccc(F)cc3)nn2C)ccc1-n1cnc(C)c1,5750.0,intermediate,519.6890000000003,7.329020000000008,1.0,4.0,5.2403321553103694
2541,CHEMBL2415089,COc1cc(-c2nc(-c3ccc(F)cc3)n(C)n2)ccc1-n1cnc(C)c1,620.0,active,477.60800000000023,6.302820000000007,1.0,4.0,6.2076083105017466
2542,CHEMBL2415088,COc1cc(-c2nnc(-c3ccc(F)cc3)[nH]2)ccc1-n1cnc(C)c1,1290.0,intermediate,477.60800000000023,6.302820000000007,1.0,4.0,5.889410289700751
2543,CHEMBL2431432,COc1cc(-c2noc3c2CCCC3NCc2cc(F)cc(F)c2)ccc1-n1cnc(C)c1,29.0,active,477.60800000000023,6.302820000000007,1.0,4.0,7.5376020021010435
2544,CHEMBL2431434,COc1cc(-c2noc3c2CCCC3(O)c2cc(F)cc(F)c2)ccc1-n1cnc(C)c1,190.0,active,435.5710000000001,6.532220000000007,1.0,3.0,6.721246399047171
2545,CHEMBL2431433,COc1cc(-c2noc3c2CCCC3Nc2ccc(F)cc2)ccc1-n1cnc(C)c1,39.0,active,422.52800000000013,6.474820000000006,1.0,3.0,7.4089353929735005
2546,CHEMBL392068,C[C@H](NC(=O)[C@@H](O)c1cc(F)cc(F)c1)C(=O)N[C@@H]1C(=O)N(C)c2ccccc2-c2ccccc21,1200.0,intermediate,417.51200000000006,6.337900000000006,1.0,3.0,5.920818753952375
2547,CHEMBL3087342,Cc1cc(-c2ccc(NC(=O)[C@H](C)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc2)ccn1,11800.0,inactive,417.51200000000006,6.337900000000006,1.0,3.0,4.928117992693875
2548,CHEMBL3087342,Cc1cc(-c2ccc(NC(=O)[C@H](C)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc2)ccn1,3100.0,intermediate,417.51200000000006,6.337900000000006,1.0,3.0,5.508638306165727
2549,CHEMBL3086549,COc1cc(NS(=O)(=O)c2ccc(Cl)c(Cl)c2)ccc1-n1cnc(C)c1,900.0,active,436.5110000000001,6.164420000000005,2.0,3.0,6.045757490560675
2550,CHEMBL3086552,CCN(CC)c1ccc(C)c(Nc2nc(-c3ccc(-n4cnc(C)c4)cc3)cs2)c1,130.0,active,463.58100000000013,6.168020000000006,1.0,3.0,6.886056647693163
2551,CHEMBL3086551,Cc1cc(-c2ccc(NC(=O)C(C)c3cccc(-c4cnc(N5CCOCC5)nc4)c3)cc2)ccn1,650.0,active,434.5390000000001,6.6688200000000055,1.0,3.0,6.187086643357144
2552,CHEMBL3086550,Cc1cc(-c2ccc(NC(=O)C(C)c3cccc(-c4ccc(NC(C)C)nc4)c3)cc2)ccn1,180.0,active,392.502,6.466220000000005,1.0,2.0,6.7447274948966935
2553,CHEMBL3086731,CNc1ccc(-c2cccc(C(C)C(=O)Nc3ccc(-c4ccnc(C)c4)cc3)c2)cn1,930.0,active,476.62400000000025,6.125820000000006,1.0,4.0,6.031517051446065
2554,CHEMBL3086730,Cc1cc(-c2ccc(NC(=O)C(C)c3cccc(-c4ccc(N(C)C)nc4)c3)cc2)ccn1,170.0,active,414.5530000000002,4.551020000000004,1.0,4.0,6.769551078621726
2555,CHEMBL3085787,Cc1cc(-c2ccc(NC(=O)C(C)c3cccc(-c4ccc(N5CCOCC5)nc4)c3)cc2)ccn1,150.0,active,401.5100000000002,4.635820000000003,1.0,4.0,6.823908740944319
2556,CHEMBL3086729,Cc1cc(-c2ccc(NC(=O)C(C)c3cccc(-c4ccncc4)c3)cc2)ccn1,1200.0,intermediate,316.404,4.799220000000004,1.0,2.0,5.920818753952375
2557,CHEMBL3086728,Cc1cc(-c2ccc(NC(=O)C(C)c3cccc(-c4cccnc4)c3)cc2)ccn1,1290.0,intermediate,374.4840000000001,4.860240000000004,2.0,3.0,5.889410289700751
2558,CHEMBL3086727,Cc1cc(-c2ccc(NC(=O)C(C)c3cccc(-c4ccccn4)c3)cc2)ccn1,10000.0,inactive,372.51200000000006,6.1338400000000055,1.0,2.0,5.0
2559,CHEMBL3086726,Cc1cc(-c2ccc(NC(=O)[C@H](CC(C)C)c3cccc(-c4ccc(N5CCOCC5)cc4)c3)cc2)ccn1,20.0,active,372.51200000000006,6.1338400000000055,1.0,2.0,7.698970004336019
2560,CHEMBL3086725,Cc1cc(-c2ccc(NC(=O)[C@@H](C)c3cccc(-c4ccc(N5CCOCC5)cc4)c3)cc2)ccn1,70.0,active,372.51200000000006,6.1338400000000055,1.0,2.0,7.154901959985743
2561,CHEMBL3086724,Cc1cc(-c2ccc(NC(=O)[C@H](C)c3cccc(-c4ccc(N5CCOCC5)cc4)c3)cc2)ccn1,31.0,active,372.5120000000001,6.277940000000005,1.0,2.0,7.508638306165727
2562,CHEMBL3086723,Cc1cc(-c2ccc(NC(=O)C(C)c3cccc(-c4ccc(N5CCOCC5)cc4)c3)cc2)ccn1,70.0,active,358.48500000000007,5.887840000000004,1.0,2.0,7.154901959985743
2563,CHEMBL3086722,Cc1cc(-c2ccc(NC(=O)C(C)c3cccc(-c4ccc(N(C)C)cc4)c3)cc2)ccn1,120.0,active,344.4580000000001,5.497740000000005,1.0,2.0,6.920818753952375
2564,CHEMBL3086721,COc1ccc(-c2cccc(C(C)C(=O)Nc3ccc(-c4ccnc(C)c4)cc3)c2)cc1,150.0,active,316.40400000000005,4.546640000000004,1.0,2.0,6.823908740944319
2565,CHEMBL3086555,Cc1cc(-c2ccc(NC(=O)C(C)c3cccc(-c4ccccc4C#N)c3)cc2)ccn1,570.0,active,330.4310000000001,5.107640000000004,1.0,2.0,6.2441251443275085
2566,CHEMBL3086554,Cc1cc(-c2ccc(NC(=O)C(C)c3cccc(-c4cccc(C#N)c4)c3)cc2)ccn1,220.0,active,344.4580000000001,5.416060000000004,1.0,2.0,6.657577319177793
2567,CHEMBL3086553,Cc1cc(-c2ccc(NC(=O)C(C)c3cccc(-c4ccc(C#N)cc4)c3)cc2)ccn1,250.0,active,409.411,5.689700000000004,1.0,3.0,6.6020599913279625
2568,CHEMBL3087019,Cc1cc(-c2ccc(NC(=O)C(C)c3cccc(-c4ccc(C(=O)O)cc4)c3)cc2)ccn1,10000.0,inactive,466.425,7.010920000000004,1.0,2.0,5.0
2569,CHEMBL3087018,Cc1cc(-c2ccc(NC(=O)C(C)c3cccc(-c4ccc(C(=O)N(C)C)cc4)c3)cc2)ccn1,260.0,active,494.479,7.863020000000005,1.0,2.0,6.585026652029182
2570,CHEMBL3086743,CC(=O)c1ccc(-c2cccc(C(C)C(=O)Nc3ccc(-c4ccnc(C)c4)cc3)c2)cc1,140.0,active,454.37,5.766720000000003,2.0,3.0,6.853871964321762
2571,CHEMBL3086742,Cc1cc(-c2ccc(NC(=O)C(C)c3cccc(-c4ccccc4)c3)cc2)ccn1,660.0,active,453.386,6.2318200000000035,1.0,3.0,6.180456064458132
2572,CHEMBL3086741,Cc1cc(-c2ccc(NC(=O)C(C)c3cccc(N4CCN(c5ccccc5)CC4)c3)cc2)ccn1,160.0,active,425.53200000000015,5.141320000000004,1.0,4.0,6.795880017344075
2573,CHEMBL3086740,Cc1cc(-c2ccc(NC(=O)C(C)c3cccc(N4CCN(C)CC4)c3)cc2)ccn1,10000.0,inactive,369.8520000000001,3.8152200000000027,1.0,4.0,5.0
2574,CHEMBL3086739,Cc1cc(-c2ccc(NC(=O)C(C)c3cccc(N4CCOCC4)c3)cc2)ccn1,4800.0,intermediate,350.849,4.682920000000004,1.0,2.0,5.318758762624412
2575,CHEMBL3086738,Cc1cc(-c2ccc(NC(=O)C(C)c3ccccc3)cc2)ccn1,6000.0,intermediate,452.398,6.585620000000004,1.0,2.0,5.221848749616356
2576,CHEMBL3086737,Cc1cccc(C(CCCO)C(=O)Nc2ccc(-c3ccnc(C)c3)cc2)c1,10000.0,inactive,439.35900000000004,6.738620000000003,2.0,2.0,5.0
2577,CHEMBL3086736,Cc1cccc(C(CC(C)C)C(=O)Nc2ccc(-c3ccnc(C)c3)cc2)c1,1380.0,intermediate,452.398,6.300120000000004,0.0,2.0,5.860120913598763
2578,CHEMBL3086736,Cc1cccc(C(CC(C)C)C(=O)Nc2ccc(-c3ccnc(C)c3)cc2)c1,180.0,active,438.371,6.275820000000003,1.0,2.0,6.7447274948966935
2579,CHEMBL3086736,Cc1cccc(C(CC(C)C)C(=O)Nc2ccc(-c3ccnc(C)c3)cc2)c1,170.0,active,439.359,5.670820000000003,1.0,3.0,6.769551078621726
2580,CHEMBL3086735,CCCCC(C(=O)Nc1ccc(-c2ccnc(C)c2)cc1)c1cccc(C)c1,490.0,active,439.359,5.670820000000003,1.0,3.0,6.309803919971486
2581,CHEMBL3086734,CCCC(C(=O)Nc1ccc(-c2ccnc(C)c2)cc1)c1cccc(C)c1,540.0,active,482.4240000000001,6.845420000000005,1.0,3.0,6.267606240177032
2582,CHEMBL3086733,CCC(C(=O)Nc1ccc(-c2ccnc(C)c2)cc1)c1cccc(C)c1,1050.0,intermediate,400.497,5.963120000000006,0.0,2.0,5.978810700930062
2583,CHEMBL3086732,Cc1cccc(CC(=O)Nc2ccc(-c3ccnc(C)c3)cc2)c1,2780.0,intermediate,419.5000000000001,5.095420000000004,0.0,4.0,5.555955204081924
2584,CHEMBL3087034,Cc1cccc(C(C)C(=O)Nc2ccc(-c3ccnc(C)c3)cc2)c1,540.0,active,457.3740000000001,5.408120000000004,1.0,4.0,6.267606240177032
2585,CHEMBL3087033,Cc1cc(C)cc(C(C)C(=O)Nc2ccc(-c3ccnc(C)c3)cc2)c1,570.0,active,452.398,6.836820000000004,1.0,2.0,6.2441251443275085
2586,CHEMBL3087032,Cc1cc(-c2ccc(NC(=O)C(C)c3cc(C#N)cc(C(F)(F)F)c3)cc2)ccn1,7000.0,intermediate,452.398,6.836820000000004,1.0,2.0,5.154901959985743
2587,CHEMBL3087031,Cc1cc(-c2ccc(NC(=O)C(C)(C)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc2)ccn1,10000.0,inactive,438.371,6.275820000000003,1.0,2.0,5.0
2588,CHEMBL3087030,Cc1cc(-c2ccc(NC(=O)C(CC(C)C)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc2)ccn1,820.0,active,424.344,6.3469200000000034,1.0,2.0,6.086186147616283
